Year,Month,Grid,TX90p,TX10p,TN90p,TN10p,DTR,TXx,TXn,TNn,TNx
1984,3,1,61.2903225806452,3.2258064516129,3.2258064516129,9.67741935483871,5.75753645634234,31.8658162340296,26.6885548740296,23.9343541954292,25.9629644154292
1984,4,1,43.3333333333333,0,10,0,4.9739799374375,32.027635513072,28.972703873072,24.7937266766345,27.4947612266345
1984,5,1,6.45161290322581,0,61.2903225806452,0,3.96335441334487,31.3147602396741,28.8067646296741,25.2941469718131,26.9904818118131
1984,6,1,0,20,13.3333333333333,0,3.58184950398963,30.363955851222,27.758715981222,24.7053063205657,26.6498101105657
1984,7,1,0,45.1612903225806,9.67741935483871,0,3.19970915074861,29.4673323705155,26.8528151605155,24.5209053429927,26.4695289929927
1984,8,1,0,9.67741935483871,19.3548387096774,0,3.40119291538906,29.746286863313,28.481668943313,25.1588343469562,26.1348780469562
1984,9,1,3.33333333333333,6.66666666666667,3.33333333333333,0,4.13963050366393,30.8010167624625,28.3402928824625,24.2921464471319,26.1351335071319
1984,10,1,0,22.5806451612903,0,6.45161290322581,4.2337394134879,30.2324622526364,27.6992133526364,24.1370644291485,25.7101998091485
1984,11,1,3.33333333333333,0,0,6.66666666666667,5.14355923269847,30.8635003942514,28.5914972242514,23.8362965472196,25.4011311472196
1984,12,1,0,3.2258064516129,0,32.258064516129,5.3395296821361,30.6711511287071,28.5241174387071,21.3732631781839,25.3561122981839
1985,1,1,0,3.2258064516129,0,48.3870967741936,5.83678938575553,30.7276565150046,27.8662673550046,23.2039002053781,24.9641693653781
1985,2,1,3.57142857142857,0,0,17.8571428571429,5.74175550392124,31.2842931349726,29.1282720149726,23.3083037714085,25.5426177414085
1985,3,1,38.7096774193548,0,6.45161290322581,3.2258064516129,5.50911007827782,31.8683339340296,29.4467335840296,23.9707311454292,26.1559881054292
1985,4,1,50,0,43.3333333333333,0,4.9439608124375,31.839876113072,29.299867563072,24.8660228266345,27.8661754166345
1985,5,1,25.8064516129032,0,61.2903225806452,0,4.07768704302229,31.8781605096741,28.1989460296741,25.1822237518131,27.4600252718131
1985,6,1,0,46.6666666666667,0,0,3.4251046106563,29.556064011222,27.374011391222,24.0533135205657,25.7362206305657
1985,7,1,0,19.3548387096774,3.2258064516129,0,3.3443171875228,29.2395796905155,27.7202468005155,24.4970711129927,26.2183388129927
1985,8,1,0,12.9032258064516,3.2258064516129,0,3.17355344087293,29.407038213313,27.634348393313,24.7814539669562,25.8644922969562
1985,9,1,0,13.3333333333333,3.33333333333333,0,3.79377835166393,29.8721837524625,27.7025365324625,24.4525468371319,25.9328324871319
1985,10,1,0,9.67741935483871,0,0,4.3935412651008,30.3828528726364,27.2674048826364,24.3533119891485,25.7997688991485
1985,11,1,0,10,0,13.3333333333333,4.63322801569847,30.3041284442514,27.4096429742514,23.1029133672196,25.3665547272196
1985,12,1,3.2258064516129,6.45161290322581,0,38.7096774193548,5.65211483632965,31.1151208587071,27.5646295187071,23.4119899781839,24.8782985781839
1986,1,1,0,19.3548387096774,0,35.4838709677419,5.25116838285231,30.7402755350046,26.8465072250046,22.9858978853781,24.9480560853781
1986,2,1,25,0,0,46.4285714285714,6.33273603320696,32.0198430549726,28.6869725749726,22.6238555314085,25.2100829514085
1986,3,1,22.5806451612903,3.2258064516129,0,3.2258064516129,5.64377578279395,31.7697621540296,28.1803761640296,23.7968725054292,25.7969335354292
1986,4,1,36.6666666666667,0,0,0,5.24498162477083,31.676637583072,30.050462663072,24.2691142566345,26.0732219166345
1986,5,1,12.9032258064516,0,35.4838709677419,0,4.15092529334487,31.3851490296741,29.2925739596741,25.3864321318131,27.5371279318131
1986,6,1,0,13.3333333333333,46.6666666666667,0,3.4890577556563,30.502185221222,27.736026171222,25.0186455505657,27.0639489005657
1986,7,1,0,19.3548387096774,22.5806451612903,0,3.26348990461957,29.8292403305155,28.0545821305155,24.7807320029927,26.5660103229927
1986,8,1,0,19.3548387096774,16.1290322580645,0,3.36675973571164,29.424250123313,27.897104733313,24.6849879069562,26.3471583169562
1986,9,1,0,33.3333333333333,0,0,3.70922990999727,29.5649632924625,27.5533971324625,24.2672288471319,25.5313889971319
1986,10,1,0,9.67741935483871,0,3.2258064516129,4.42788584606855,30.5442450926364,27.9771369326364,23.5395302491485,25.6425423391485
1986,11,1,3.33333333333333,3.33333333333333,0,30,5.4373951910318,31.0659845242514,28.3952691942514,23.3175434972196,25.4706196672196
1986,12,1,22.5806451612903,0,0,6.45161290322581,6.10259465020062,31.8801812787071,29.1145562787071,23.7691982281839,25.3119686181839
1987,1,1,0,12.9032258064516,0,35.4838709677419,5.33453354672327,31.0488998050046,27.8163405950046,23.9772156353781,25.6613281853781
1987,2,1,10.7142857142857,0,0,71.4285714285714,6.84255778963553,32.2158422049726,29.8118962849726,22.7303008414085,25.3113860514085
1987,3,1,64.5161290322581,0,0,9.67741935483871,6.46745998505201,33.5212880340296,31.0236989240296,24.2312444454292,26.8674749154292
1987,4,1,36.6666666666667,0,16.6666666666667,0,5.21293460877083,32.888307513072,28.906572283072,25.0176799266345,27.3697307066345
1987,5,1,9.67741935483871,0,12.9032258064516,0,4.69101800657068,32.0035572396741,29.0177631696741,25.6832766118131,27.1831698018131
1987,6,1,0,10,40,0,3.4395592606563,31.686206221222,28.086184861222,25.4687645705657,27.7073967805657
1987,7,1,0,3.2258064516129,32.258064516129,0,3.21663213300667,30.3902297105155,28.7645735905155,25.8465584129927,27.2231300729927
1987,8,1,0,54.8387096774194,0,0,3.21268140667938,30.234186643313,26.797434323313,25.1341608769562,26.4761103469562
1987,9,1,0,20,16.6666666666667,0,3.8726469633306,31.2937688324625,28.1270665624625,25.1796891671319,27.2124955671319
1987,10,1,0,16.1290322580645,0,0,4.3987179334879,30.7923682526364,28.2275946926364,24.9280647991485,25.8920082791485
1987,11,1,0,3.33333333333333,3.33333333333333,0,4.56548102736513,30.7789819642514,28.4301202742514,24.7779469372196,27.0876088072196
1987,12,1,0,0,0,9.67741935483871,5.41673866149094,31.3434838887071,29.5636376987071,24.1034572681839,26.2409236981839
1988,1,1,0,0,0,32.258064516129,5.79060546252973,31.1771804450046,29.3245040450046,23.7111633853781,25.1822327253781
1988,2,1,24.1379310344828,0,0,17.2413793103448,6.06434143252962,32.7585057749726,28.9501409149726,23.5476073614085,26.1056823114085
1988,3,1,54.8387096774194,0,25.8064516129032,0,5.25690493666492,32.5353261140296,29.2218037840296,25.1454747954292,27.7263158654292
1988,4,1,30,0,3.33333333333333,0,5.12947818710417,32.213609633072,29.966142593072,25.6243693766345,26.7288920866345
1988,5,1,9.67741935483871,3.2258064516129,51.6129032258064,0,3.86068294366745,32.0969562796741,28.7658710796741,25.8049501918131,27.8221163318131
1988,6,1,0,16.6666666666667,33.3333333333333,0,3.3858961346563,30.514056561222,28.299823161222,25.1438744405657,27.2473748005657
1988,7,1,0,35.4838709677419,0,0,3.34488028461957,30.0954909405155,27.5309004905155,25.1180427929927,26.5077064829927
1988,8,1,0,32.258064516129,0,0,3.51101928055035,30.263788693313,27.921350953313,25.0684717969562,26.0167597569562
1988,9,1,0,16.6666666666667,3.33333333333333,0,3.62423387799727,30.4064855124625,27.7081975424625,25.0219438071319,26.8352677871319
1988,10,1,0,0,3.2258064516129,0,4.57699030413306,30.7271064126364,29.5542701126364,24.3156685591485,26.6693978091485
1988,11,1,3.33333333333333,10,0,13.3333333333333,5.4003153160318,31.4171045242514,28.3208063042514,23.0540852472196,25.3742909372196
1988,12,1,0,6.45161290322581,0,58.0645161290323,5.95276367987804,30.8046197587071,27.8719262787071,23.4897945481839,24.7578151781839
1989,1,1,3.2258064516129,6.45161290322581,0,45.1612903225806,5.81979897220715,31.6765853450046,27.1573440150046,23.1114471953781,24.8880280053781
1989,2,1,17.8571428571429,0,0,50,7.09449402070696,31.8707799449726,29.5293340249726,22.2849883414085,25.1004943214085
1989,3,1,29.0322580645161,0,0,19.3548387096774,6.37994344537459,32.8112813140296,28.5595112940296,22.7258275754292,25.5802434754292
1989,4,1,46.6666666666667,0,26.6666666666667,0,5.61302361710417,33.596040663072,29.607423723072,24.6897532966345,27.0855205066345
1989,5,1,0,0,45.1612903225806,0,3.88515262818358,30.8090381896741,28.5369282096741,25.4401583218131,26.9391817618131
1989,6,1,0,30,3.33333333333333,0,3.37782932232297,29.990435961222,27.446673751222,24.7152703105657,26.2673638205657
1989,7,1,0,32.258064516129,19.3548387096774,0,3.23295411526474,30.2792220205155,27.0033431205155,24.5178383229927,26.3348854429927
1989,8,1,0,22.5806451612903,22.5806451612903,0,3.16416682442132,29.611292363313,26.788736813313,24.5087641569562,26.3369654469562
1989,9,1,0,13.3333333333333,0,0,3.78826586066393,29.8877477124625,27.1036443224625,24.3896195871319,25.8644731071319
1989,10,1,0,9.67741935483871,3.2258064516129,0,4.09557009445564,30.2736304626364,27.3827613226364,24.3666329191485,26.0277352091485
1989,11,1,6.66666666666667,6.66666666666667,0,0,5.3389693900318,32.3196466342514,26.9926202742514,24.3170552172196,25.7178273172196
1989,12,1,19.3548387096774,0,0,9.67741935483871,6.23580141794255,32.1650476087071,28.8315362587071,23.5103786481839,25.4774959581839
1990,1,1,6.45161290322581,9.67741935483871,0,70.9677419354839,6.06618362317489,32.5295821750046,27.1766463850046,22.4923523553781,25.0284088653781
1990,2,1,46.4285714285714,0,0,10.7142857142857,6.5775284285641,32.9495610749726,29.3124608549726,23.4520720814085,25.9681853614085
1990,3,1,41.9354838709677,0,6.45161290322581,0,5.89815948666492,33.2706624240296,30.5825520740296,24.7637609254292,26.6827062454292
1990,4,1,23.3333333333333,0,40,0,5.0965034354375,32.414918833072,30.404329233072,25.4368846366345,27.6284587366345
1990,5,1,3.2258064516129,0,38.7096774193548,0,4.17972748657068,31.8379078196741,29.4664325996741,25.8818544918131,27.5415529818131
1990,6,1,0,23.3333333333333,6.66666666666667,0,3.48380771332297,30.192584391222,27.514209151222,24.8061821805657,26.5459435305657
1990,7,1,0,48.3870967741936,0,0,3.27989113429699,29.6249098905155,27.1195845705155,24.4967659329927,26.3865517029927
1990,8,1,0,12.9032258064516,29.0322580645161,0,3.2625244863568,29.944147583313,27.979975223313,24.6339930369562,26.8167170369562
1990,9,1,0,6.66666666666667,0,0,3.96281013099727,30.1739110424625,28.7740239624625,24.5808427371319,26.2302873171319
1990,10,1,0,6.45161290322581,0,0,4.42637276574596,30.4551795326364,28.2749274626364,24.7260994691485,26.2330727391485
1990,11,1,0,13.3333333333333,0,10,5.03622636836513,31.1721551842514,28.6651513942514,23.6284108072196,25.5035939172196
1990,12,1,3.2258064516129,0,0,29.0322580645161,5.84039057245868,31.6437005687071,29.3634881687071,23.6081722281839,25.4826076581839
1991,1,1,0,6.45161290322581,0,19.3548387096774,5.82446963575553,31.1625014850046,28.0484115250046,22.8489197353781,25.3834656353781
1991,2,1,28.5714285714286,0,0,46.4285714285714,7.0612135110641,32.5921697249726,29.4906835149726,21.9880980814085,25.4897460314085
1991,3,1,48.3870967741936,0,9.67741935483871,0,5.82270723634234,32.7986775540296,29.8385182540296,24.7299169354292,26.9268163454292
1991,4,1,33.3333333333333,0,16.6666666666667,0,5.4508598194375,32.201784073072,29.939210833072,25.0630900866345,26.9998118866345
1991,5,1,12.9032258064516,3.2258064516129,38.7096774193548,0,4.43425098076423,32.0582752496741,28.1656360896741,24.8694033218131,27.4445681118131
1991,6,1,0,16.6666666666667,23.3333333333333,0,3.43202294698963,30.954989791222,27.511721971222,25.2019799105657,27.5186608105657
1991,7,1,0,9.67741935483871,22.5806451612903,0,3.50330293978086,30.2310805405155,27.7475447805155,24.7440803929927,27.4738777529927
1991,8,1,0,16.1290322580645,6.45161290322581,0,3.39802499313099,30.003336423313,28.315271853313,25.1985071969562,27.3240107369562
1991,9,1,0,6.66666666666667,3.33333333333333,0,3.82031287699727,30.4606999824625,27.7332982524625,25.1363542071319,26.6666429071319
1991,10,1,0,45.1612903225806,0,3.2258064516129,3.86581899864919,30.3408759426364,26.8619483326364,24.0168556891485,26.0728859691485
1991,11,1,0,10,0,13.3333333333333,5.14249315236513,31.3601739842514,28.0935113842514,23.7786793672196,25.2708821172196
1991,12,1,0,6.45161290322581,0,41.9354838709677,5.72429383084578,31.3022241287071,28.7108544987071,22.7106655181839,25.2195308781839
1992,1,1,0,3.2258064516129,0,51.6129032258064,6.47397032994908,31.8872481950046,27.8974258050046,22.5724457353781,24.7089508653781
1992,2,1,6.89655172413793,0,0,34.4827586206897,7.13270028218479,33.1554021449726,29.7639073949726,22.6194915214085,25.3378905614085
1992,3,1,64.5161290322581,0,6.45161290322581,3.2258064516129,8.11179336214879,34.8940755040296,31.6779805340296,23.7395299754292,26.3380712354292
1992,4,1,50,0,36.6666666666667,0,6.41672641777083,33.594438493072,30.681474623072,25.1891887166345,27.7829997566345
1992,5,1,0,0,16.1290322580645,0,4.36099894850616,31.7000141496741,29.0406818696741,25.5933870818131,26.9454378718131
1992,6,1,0,0,50,0,3.52671898998963,30.644000411222,28.422976851222,25.1205437505657,27.2500603505657
1992,7,1,0,41.9354838709677,0,0,3.26726867010344,29.7088332305155,27.4635634505155,24.4121712129927,26.2584236529927
1992,8,1,0,22.5806451612903,12.9032258064516,0,3.27107876087293,29.603739263313,27.300760743313,24.6638544869562,26.6362208169562
1992,9,1,0,20,0,0,3.69303931699727,29.8103551424625,26.8181066024625,24.4078996171319,25.9399888571319
1992,10,1,0,9.67741935483871,0,0,4.15665545703629,30.0100043626364,28.0355780926364,23.8921303491485,26.2540077891485
1992,11,1,0,20,0,0,4.73183844969847,31.0620935342514,27.1323907742514,24.0565724272196,25.2774128872196
1992,12,1,0,3.2258064516129,0,32.258064516129,5.87963125665223,30.9523400887071,27.5570916787071,21.8198574081839,24.9151332881839
1993,1,1,6.45161290322581,0,0,64.5161290322581,6.74674825575553,32.3253585450046,28.6275436050046,22.3140533953781,24.8198669953781
1993,2,1,32.1428571428571,0,0,39.2857142857143,7.13166061677838,32.6742009749726,29.5810918349726,22.3945311914085,25.2800139814085
1993,3,1,38.7096774193548,0,0,6.45161290322581,6.5592406169875,33.5954762640296,29.8557149140296,23.1817907154292,25.9433873954292
1993,4,1,43.3333333333333,0,16.6666666666667,0,5.83513360310417,32.625703753072,30.201051653072,24.2696177966345,26.5202434066345
1993,5,1,3.2258064516129,3.2258064516129,41.9354838709677,0,4.04450754399003,31.8174915596741,28.4542103096741,25.3084444618131,27.2059816918131
1993,6,1,0,13.3333333333333,36.6666666666667,0,3.4746946576563,30.404818891222,27.185580611222,25.1878044905657,27.0102379605657
1993,7,1,0,38.7096774193548,3.2258064516129,0,3.19621341139377,29.7416854005155,27.0924849605155,24.7997902329927,26.2102669129927
1993,8,1,0,32.258064516129,12.9032258064516,0,3.1060554479697,29.460138793313,26.054514403313,24.4054774069562,26.6377924769562
1993,9,1,0,3.33333333333333,6.66666666666667,0,3.8260471303306,29.9756993724625,28.3062963024625,24.8659532071319,26.2053391971319
1993,10,1,0,16.1290322580645,3.2258064516129,0,4.16168593477822,31.0129798326364,27.8423865626364,24.6105446591485,26.3396706391485
1993,11,1,0,6.66666666666667,0,6.66666666666667,4.99633633336513,30.7623651442514,28.2840784042514,23.6351399372196,25.8054280172196
1993,12,1,0,6.45161290322581,0,6.45161290322581,5.09580694987804,30.8172235187071,27.0557031287071,23.5608699881839,25.0980403981839
1994,1,1,0,6.45161290322581,0,58.0645161290323,5.8431321196265,30.9665938950046,27.9048873550046,22.4261444653781,25.1993836053781
1994,2,1,17.8571428571429,3.57142857142857,0,17.8571428571429,5.66019509677839,31.5797185449726,28.4108953049726,23.5336913414085,25.2375182514085
1994,3,1,32.258064516129,0,9.67741935483871,22.5806451612903,6.00120504214879,32.4185048340296,29.5114613740296,23.2462285854292,26.5478948354292
1994,4,1,43.3333333333333,3.33333333333333,23.3333333333333,0,5.23222832977083,32.137849743072,28.107271133072,24.7200572466345,27.0328471666345
1994,5,1,3.2258064516129,6.45161290322581,25.8064516129032,0,4.01645696689326,31.0663318896741,27.5676899296741,25.2675814218131,26.9179873018131
1994,6,1,0,0,40,0,3.7304004276563,30.546939251222,28.762194991222,25.1184990705657,27.0173638205657
1994,7,1,0,6.45161290322581,12.9032258064516,0,3.43868836816796,30.0481429205155,27.4176650205155,24.9673622529927,27.2614601529927
1994,8,1,0,35.4838709677419,3.2258064516129,0,3.29010696280841,29.690638063313,27.469507693313,24.8907526769562,26.3019160069562
1994,9,1,0,23.3333333333333,6.66666666666667,0,3.6150867413306,30.1736058724625,27.6730412924625,24.7791764771319,26.2279222071319
1994,10,1,0,25.8064516129032,0,3.2258064516129,4.05742065993951,30.1597998926364,26.9039557826364,24.1339363791485,25.1496987091485
1994,11,1,3.33333333333333,10,0,0,4.94575243069847,31.4862726142514,26.7038171642514,24.4089894172196,25.5029988172196
1994,12,1,22.5806451612903,0,0,19.3548387096774,5.94055664632965,31.7322320587071,29.4796685887071,23.6647975981839,25.2408168881839
1995,1,1,3.2258064516129,0,0,22.5806451612903,5.97727902575553,32.2513076350046,29.2316695750046,23.4532593353781,25.2444580653781
1995,2,1,25,0,0,17.8571428571429,6.62780395642124,32.7432775049726,29.1101903549726,23.4530181314085,25.5857085614085
1995,3,1,67.741935483871,0,0,9.67741935483871,7.17457294085846,33.6161671840296,30.4672566640296,22.7498449154292,26.0788396654292
1995,4,1,23.3333333333333,0,10,0,5.4966926444375,32.455339373072,30.001878673072,25.3938701166345,26.4682414566345
1995,5,1,0,3.2258064516129,45.1612903225806,0,4.0902784962481,31.4361133896741,28.3143635096741,25.3296236618131,27.7532076418131
1995,6,1,0,10,13.3333333333333,0,3.46993645898963,30.197406171222,28.500354171222,25.2738640605657,26.4544518305657
1995,7,1,0,22.5806451612903,25.8064516129032,0,3.62758725268409,30.0727248305155,28.0589614005155,24.6744545329927,26.6203468729927
1995,8,1,0,41.9354838709677,12.9032258064516,0,3.38716910409874,29.637583253313,28.180658813313,24.8451899369562,26.6051844369562
1995,9,1,0,10,10,0,3.8050988473306,30.3950261624625,28.6290807224625,25.0968797271319,27.0537889071319
1995,10,1,0,19.3548387096774,0,0,4.24096666477822,30.9642890326364,27.5353034426364,24.4694161191485,25.9495033991485
1995,11,1,0,10,3.33333333333333,6.66666666666667,4.72160641236513,30.9319208042514,28.1778009342514,23.8206868072196,26.3301472572196
1995,12,1,3.2258064516129,3.2258064516129,0,64.5161290322581,6.36312616826514,31.9055871687071,28.0262841887071,22.8609493281839,24.9290950881839
1996,1,1,0,0,0,41.9354838709677,6.14892071382005,31.0917617350046,28.4698287550046,22.3798645553781,25.0446899953781
1996,2,1,20.6896551724138,0,0,20.6896551724138,6.19041007494341,32.4018926249726,28.4681157649726,22.8434295014085,25.4513091414085
1996,3,1,83.8709677419355,0,12.9032258064516,29.0322580645161,6.94859569085846,33.6183949640296,29.7198964340296,22.8239110754292,26.3202031854292
1996,4,1,13.3333333333333,0,6.66666666666667,0,4.9224184544375,31.704713763072,28.568666393072,24.5711009466345,26.3734843766345
1996,5,1,0,0,61.2903225806452,0,4.1111539962481,31.1584949796741,29.5715046196741,25.5850710418131,27.1894869418131
1996,6,1,0,16.6666666666667,13.3333333333333,0,3.3419330206563,30.077212691222,26.818332071222,25.0349572005657,26.5309288805657
1996,7,1,0,35.4838709677419,3.2258064516129,0,3.17201740236151,29.9797682905155,27.3875136505155,24.7482460429927,26.7450569529927
1996,8,1,0,19.3548387096774,9.67741935483871,0,3.28628438861486,29.605890753313,26.563700193313,24.6841028969562,26.9398402069562
1996,9,1,0,23.3333333333333,6.66666666666667,0,3.53997636966393,29.8907994724625,27.4381627524625,24.9608933971319,26.4102647371319
1996,10,1,0,9.67741935483871,6.45161290322581,0,4.05602275735887,30.3761695226364,27.4981330226364,24.7268929291485,26.3311714891485
1996,11,1,3.33333333333333,10,0,6.66666666666667,5.22087144869847,31.5840509342514,27.5145013742514,23.0288777272196,26.0778431772196
1996,12,1,0,6.45161290322581,0,22.5806451612903,5.48822116697481,30.8094415387071,28.3891534487071,23.0755947181839,25.0293605881839
1997,1,1,3.2258064516129,3.2258064516129,0,77.4193548387097,6.9676083996265,31.8168746550046,28.7314864750046,22.6368836053781,24.8333557653781
1997,2,1,14.2857142857143,0,0,35.7142857142857,6.69137697713553,32.3326634949726,29.7529210649726,22.5287627614085,25.1918029214085
1997,3,1,74.1935483870968,0,12.9032258064516,9.67741935483871,7.14579142150363,35.1214162040296,30.4792653240296,23.8625463254292,26.5918706654292
1997,4,1,26.6666666666667,0,10,0,5.5314557244375,32.012697153072,28.946489273072,25.1265819066345,26.8675944766345
1997,5,1,0,6.45161290322581,22.5806451612903,0,4.263905797861,31.3413715696741,27.9764881396741,25.1913027318131,27.2408632818131
1997,6,1,0,3.33333333333333,23.3333333333333,0,4.12469923532297,30.943438891222,28.308719041222,25.1730797605657,26.8732750705657
1997,7,1,0,19.3548387096774,19.3548387096774,0,3.48836064816796,30.3980879905155,27.6050429505155,25.0662544629927,26.5500343729927
1997,8,1,0,19.3548387096774,22.5806451612903,0,3.48997740990519,30.252344603313,28.418283933313,24.8750666469562,27.1147211869562
1997,9,1,0,33.3333333333333,10,0,3.7068780213306,30.2901067224625,27.9111241824625,24.6210801671319,26.4680955471319
1997,10,1,0,9.67741935483871,0,0,4.66164311284274,31.0770514826364,27.4782660826364,24.6239876491485,25.4539284491485
1997,11,1,0,20,0,0,4.6712605480318,30.9740655842514,27.0045526442514,24.4885792672196,25.9008107072196
1997,12,1,3.2258064516129,6.45161290322581,0,0,5.28875581503933,31.8224267587071,28.6087426787071,24.6044490881839,25.8122585381839
1998,1,1,6.45161290322581,3.2258064516129,0,16.1290322580645,6.23380141994908,33.6624251950046,28.3592025350046,24.0837982753781,26.5628784753781
1998,2,1,42.8571428571429,0,0,3.57142857142857,7.22685911284981,34.6761235749726,31.0724401049726,24.7581176114085,26.6348113414085
1998,3,1,61.2903225806452,0,3.2258064516129,3.2258064516129,7.46554968150363,35.3340779540296,31.8847829040296,24.3737310254292,27.1457189354292
1998,4,1,13.3333333333333,0,36.6666666666667,0,5.9799878304375,33.730028093072,31.294938983072,25.9718730466345,27.8760478466345
1998,5,1,0,0,54.8387096774194,0,4.32744241173197,33.2917194696741,28.8048572896741,26.1449465318131,28.1649813218131
1998,6,1,0,10,13.3333333333333,0,3.43430667632297,31.498904581222,28.232364061222,25.6565850105657,27.1965172605657
1998,7,1,0,22.5806451612903,12.9032258064516,0,3.24870955332925,30.7508101605155,26.7135939705155,24.9215248429927,27.5792396929927
1998,8,1,0,22.5806451612903,0,0,3.32418722087293,30.072916503313,27.795847413313,25.0576227969562,26.9437159369562
1998,9,1,0,13.3333333333333,0,0,3.61687100266393,30.4079656124625,27.7540654624625,25.0298173471319,26.4490983471319
1998,10,1,0,12.9032258064516,0,0,3.9040865651008,30.6175788326364,27.9569342926364,24.7908577691485,26.8062081091485
